user_id,timestamp,user_role,service_type,department,access_method,device_type,login_frequency,session_duration,time_since_last_login,location_distance_km,access_count_7d,failed_attempts_24h,session_requests,login_location,usual_location,device_id,usual_device_id,is_off_hours,location_mismatch,device_mismatch,risk_level
U00606,2025-03-15T13:45:00,gov_employee,general_info,health,web_portal,browser,13.0,695.66,16.06,0.0,14,2,21,Chennai,Chennai,DEV59811,DEV59811,0,0,0,0
U00339,2025-01-11T11:43:00,citizen,tax_filing,general,web_portal,mobile,8.0,161.41,33.82,0.0,17,3,20,Hyderabad,Hyderabad,DEV50042,DEV50042,0,0,0,0
U01918,2025-02-02T14:09:00,citizen,general_info,education,mobile_app,browser,17.0,138.53,127.16,0.0,22,0,25,Bangalore,Bangalore,DEV10769,DEV10769,0,0,0,0
U01584,2025-03-12T12:27:00,citizen,tax_filing,general,web_portal,mobile,16.0,113.6,22.42,0.0,9,0,22,Ahmedabad,Ahmedabad,DEV32785,DEV32785,0,0,0,0
U02389,2025-01-06T11:52:00,admin,tax_filing,general,mobile_app,mobile,11.0,146.74,81.61,1304.22,9,0,17,Kolkata,Delhi,DEV57850,DEV57850,0,1,0,1
U00061,2025-02-26T23:39:00,gov_employee,identity_verification,education,web_portal,browser,13.0,232.07,40.05,0.0,22,1,19,Ahmedabad,Ahmedabad,DEV39299,DEV39299,1,0,0,1
U01173,2025-01-25T10:06:00,citizen,general_info,general,web_portal,mobile,7.0,157.46,4.73,0.0,16,1,26,Ahmedabad,Ahmedabad,DEV70652,DEV70652,0,0,0,0
U01695,2025-01-11T08:22:00,citizen,identity_verification,finance,web_portal,browser,10.0,130.4,54.34,0.0,9,0,22,Delhi,Delhi,DEV99080,DEV99080,0,0,0,0
U00432,2025-04-17T13:31:00,citizen,general_info,education,web_portal,browser,10.0,351.34,50.24,0.0,11,0,23,Kolkata,Kolkata,DEV81260,DEV81260,0,0,0,0
U00528,2025-03-27T15:54:00,citizen,identity_verification,health,web_portal,mobile,15.0,562.09,0.5,499.58,16,1,22,Bangalore,Hyderabad,DEV70545,DEV70545,0,1,0,1
U01156,2025-05-07T11:49:00,citizen,license_renewal,general,mobile_app,mobile,13.0,118.87,73.77,879.32,13,0,20,Ahmedabad,Hyderabad,DEV18995,DEV15698,0,1,1,2
U00974,2025-03-23T08:20:00,admin,license_renewal,general,mobile_app,browser,9.0,152.11,84.14,0.0,12,2,19,Bangalore,Bangalore,DEV96664,DEV96664,0,0,0,0
U01491,2025-05-15T14:55:00,admin,general_info,health,web_portal,browser,10.0,407.55,15.51,0.0,15,2,16,Kolkata,Kolkata,DEV38610,DEV38610,0,0,0,0
U01865,2025-05-04T15:12:00,admin,benefits_application,health,web_portal,tablet,10.0,332.3,3.47,0.0,23,0,22,Chennai,Chennai,DEV73932,DEV12017,0,0,1,0
U02442,2025-04-27T16:14:00,citizen,license_renewal,health,web_portal,mobile,10.0,224.6,116.64,0.0,19,0,17,Pune,Pune,DEV55769,DEV61690,0,0,1,0
U00343,2025-02-16T17:37:00,citizen,license_renewal,defense,web_portal,browser,16.0,363.19,52.26,0.0,11,0,22,Delhi,Delhi,DEV35425,DEV35425,0,0,0,0
U01214,2025-04-15T17:57:00,citizen,tax_filing,general,mobile_app,mobile,11.0,104.85,5.34,0.0,13,0,24,Delhi,Delhi,DEV59877,DEV59877,0,0,0,0
U02452,2025-04-02T13:23:00,citizen,general_info,general,api,mobile,20.0,126.82,5.49,915.02,9,0,13,Pune,Chennai,DEV77638,DEV77638,0,1,0,1
U02186,2025-06-28T15:19:00,citizen,tax_filing,education,mobile_app,browser,11.0,203.91,40.31,0.0,13,1,27,Kolkata,Kolkata,DEV61024,DEV22516,0,0,1,0
U00499,2025-01-25T11:32:00,citizen,identity_verification,health,mobile_app,mobile,12.0,349.03,6.14,0.0,14,1,19,Kolkata,Kolkata,DEV29201,DEV29201,0,0,0,0
U01517,2025-06-02T03:14:00,gov_employee,tax_filing,education,mobile_app,mobile,8.0,158.21,15.37,0.0,19,1,34,Delhi,Delhi,DEV67473,DEV67473,1,0,0,1
U01440,2025-06-25T16:46:00,citizen,identity_verification,health,web_portal,mobile,11.0,298.42,23.6,0.0,12,0,29,Kolkata,Kolkata,DEV36472,DEV31045,0,0,1,0
U01019,2025-06-22T02:31:00,citizen,tax_filing,health,mobile_app,browser,12.0,143.72,2.13,0.0,17,0,21,Kolkata,Kolkata,DEV65480,DEV65480,1,0,0,1
U01339,2025-02-05T14:39:00,citizen,tax_filing,finance,api,mobile,13.0,303.67,25.34,0.0,18,0,27,Mumbai,Mumbai,DEV77603,DEV96597,0,0,1,1
U00358,2025-04-28T08:04:00,admin,general_info,finance,web_portal,browser,10.0,128.31,132.95,0.0,18,0,21,Delhi,Delhi,DEV78344,DEV78344,0,0,0,0
U01575,2025-04-21T03:37:00,citizen,general_info,finance,mobile_app,desktop_client,15.0,232.38,35.08,0.0,14,2,26,Hyderabad,Hyderabad,DEV94523,DEV94523,1,0,0,1
U00639,2025-05-19T14:38:00,citizen,general_info,general,mobile_app,desktop_client,13.0,77.36,27.22,0.0,15,0,30,Delhi,Delhi,DEV20800,DEV20800,0,0,0,0
U01989,2025-01-31T02:48:00,citizen,tax_filing,general,web_portal,mobile,13.0,292.26,6.19,0.0,10,0,25,Bangalore,Bangalore,DEV95435,DEV95435,1,0,0,1
U00800,2025-06-15T04:11:00,gov_employee,identity_verification,education,mobile_app,browser,14.0,531.81,30.51,1739.56,18,1,34,Bangalore,Delhi,DEV40750,DEV40750,1,1,0,2
U00302,2025-03-14T15:58:00,citizen,tax_filing,general,web_portal,desktop_client,8.0,129.69,15.44,0.0,20,0,29,Bangalore,Bangalore,DEV77298,DEV77298,0,0,0,0
U01480,2025-04-20T12:04:00,gov_employee,identity_verification,general,web_portal,mobile,,756.14,4.89,0.0,13,0,24,Pune,Pune,DEV47333,DEV47333,0,0,0,0
U00925,2025-03-02T18:16:00,gov_employee,general_info,general,web_portal,tablet,13.0,96.14,10.32,0.0,10,0,23,Ahmedabad,Ahmedabad,DEV95842,DEV95842,0,0,0,0
U02089,2025-01-09T12:29:00,gov_employee,license_renewal,education,web_portal,browser,10.0,185.05,148.9,0.0,10,1,29,Chennai,Chennai,DEV59390,DEV59390,0,0,0,0
U01207,2025-04-11T23:38:00,citizen,benefits_application,general,api,mobile,10.0,143.83,100.65,0.0,17,0,24,Bangalore,Bangalore,DEV50317,DEV50317,1,0,0,0
U01631,2025-03-09T09:59:00,admin,tax_filing,general,mobile_app,mobile,6.0,300.9,155.64,0.0,16,0,28,Kolkata,Kolkata,DEV70784,DEV25728,0,0,1,0
U00371,2025-01-24T11:01:00,gov_employee,general_info,education,web_portal,browser,12.0,186.22,13.34,0.0,10,0,17,Bangalore,Bangalore,DEV97266,DEV97266,0,0,0,0
U01769,2025-02-27T02:16:00,citizen,identity_verification,education,mobile_app,browser,11.0,388.3,44.41,0.0,9,0,22,Hyderabad,Hyderabad,DEV94361,DEV94361,1,0,0,1
U02119,2025-02-03T13:18:00,gov_employee,tax_filing,general,mobile_app,tablet,9.0,84.38,48.81,0.0,12,0,25,Mumbai,Mumbai,DEV42449,DEV42449,0,0,0,0
U01685,2025-04-14T13:19:00,gov_employee,identity_verification,finance,mobile_app,browser,17.0,383.78,69.5,0.0,13,0,26,Mumbai,Mumbai,DEV86102,DEV86102,0,0,0,0
U01991,2025-05-29T16:05:00,gov_employee,general_info,education,web_portal,mobile,8.0,144.46,54.3,0.0,13,0,21,Bangalore,Bangalore,DEV18593,DEV18593,0,0,0,0
U01297,2025-01-29T11:57:00,gov_employee,general_info,education,web_portal,browser,11.0,134.03,48.46,0.0,23,0,22,Hyderabad,Hyderabad,DEV79639,DEV79639,0,0,0,0
U01370,2025-06-29T14:47:00,citizen,benefits_application,defense,web_portal,mobile,9.0,191.26,21.13,0.0,20,0,24,Ahmedabad,Ahmedabad,DEV40951,DEV40951,0,0,0,0
U02177,2025-06-14T22:20:00,citizen,benefits_application,general,web_portal,mobile,17.0,72.51,3.22,0.0,20,2,19,Pune,Pune,DEV22363,DEV22363,1,0,0,1
U00163,2025-05-11T16:06:00,citizen,general_info,health,web_portal,mobile,14.0,74.32,7.65,879.32,14,5,25,Hyderabad,Ahmedabad,DEV22763,DEV22763,0,1,0,1
U00955,2025-03-21T23:51:00,gov_employee,general_info,general,mobile_app,browser,12.0,54.13,60.5,0.0,12,0,31,Kolkata,Kolkata,DEV51243,DEV51243,1,0,0,1
U01503,2025-01-28T12:23:00,citizen,general_info,general,web_portal,mobile,13.0,34.53,4.22,0.0,6,0,28,Hyderabad,Hyderabad,DEV40930,DEV40930,0,0,0,0
U01182,2025-04-29T11:43:00,citizen,tax_filing,education,web_portal,mobile,12.0,36.87,74.82,0.0,14,0,24,Chennai,Chennai,DEV58617,DEV58617,0,0,0,0
U02366,2025-02-28T22:03:00,admin,tax_filing,finance,mobile_app,mobile,12.0,276.2,80.45,0.0,12,2,24,Hyderabad,Hyderabad,DEV73832,DEV73832,1,0,0,1
U01136,2025-02-22T11:58:00,admin,license_renewal,general,web_portal,browser,14.0,165.68,52.48,1655.36,15,1,19,Mumbai,Kolkata,DEV84795,DEV84795,0,1,0,1
U01578,2025-03-22T22:01:00,citizen,general_info,education,web_portal,browser,15.0,560.71,1.82,621.55,9,0,26,Mumbai,Hyderabad,DEV95844,DEV95844,1,1,0,1
U01388,2025-05-20T16:49:00,citizen,general_info,defense,mobile_app,browser,14.0,340.53,57.56,0.0,15,1,29,Chennai,Chennai,DEV27010,DEV27010,0,0,0,0
U01437,2025-02-23T11:35:00,gov_employee,general_info,general,mobile_app,browser,18.0,246.97,8.05,0.0,16,0,20,Pune,Pune,DEV29581,DEV29581,0,0,0,0
U00223,2025-05-25T17:21:00,citizen,license_renewal,education,mobile_app,desktop_client,7.0,169.99,32.94,499.58,15,0,23,Hyderabad,Bangalore,DEV77444,DEV77444,0,1,0,1
U01126,2025-03-17T10:11:00,citizen,benefits_application,defense,web_portal,browser,16.0,75.02,51.54,621.55,15,0,24,Mumbai,Hyderabad,DEV78665,DEV78665,0,1,0,1
U00530,2025-02-10T20:45:00,citizen,tax_filing,general,web_portal,tablet,11.0,188.18,4.31,0.0,9,0,20,Mumbai,Mumbai,DEV65677,DEV65677,0,0,0,0
U01261,2025-04-11T09:09:00,gov_employee,license_renewal,defense,web_portal,mobile,23.0,242.55,10.09,0.0,19,2,25,Mumbai,Mumbai,DEV50130,DEV50130,0,0,0,0
U00325,2025-02-07T11:47:00,gov_employee,general_info,general,mobile_app,tablet,14.0,98.0,18.9,1304.22,13,0,26,Kolkata,Delhi,DEV37788,DEV37788,0,1,0,1
U00350,2025-01-30T13:19:00,citizen,general_info,general,web_portal,browser,10.0,172.82,43.69,0.0,10,0,28,Bangalore,Bangalore,DEV90199,DEV90199,0,0,0,0
U02382,2025-02-24T02:14:00,citizen,general_info,general,web_portal,browser,10.0,330.6,16.28,505.89,8,2,18,Pune,Hyderabad,DEV13271,DEV13271,1,1,0,2
U01067,2025-04-24T15:50:00,gov_employee,benefits_application,general,web_portal,browser,9.0,292.74,27.47,0.0,21,0,24,Bangalore,Bangalore,DEV77753,DEV77753,0,0,0,0
U01945,2025-01-29T08:51:00,admin,general_info,general,mobile_app,desktop_client,19.0,617.66,83.35,1236.81,14,0,25,Ahmedabad,Bangalore,DEV33290,DEV33290,0,1,0,1
U01803,2025-04-01T11:31:00,admin,benefits_application,general,mobile_app,desktop_client,8.0,,46.83,0.0,16,5,21,Mumbai,Mumbai,DEV71869,DEV71869,0,0,0,0
U00070,2025-04-28T13:38:00,gov_employee,identity_verification,health,web_portal,mobile,10.0,313.61,10.28,0.0,15,1,27,Delhi,Delhi,DEV29738,DEV29738,0,0,0,0
U00267,2025-05-31T01:57:00,citizen,identity_verification,finance,web_portal,browser,16.0,124.76,4.37,1148.27,15,3,27,Delhi,Mumbai,DEV48258,DEV48258,1,1,0,2
U01999,2025-02-08T00:51:00,gov_employee,tax_filing,general,web_portal,tablet,12.0,263.75,61.48,775.14,12,0,21,Delhi,Ahmedabad,DEV78274,DEV78274,1,1,0,2
U01108,2025-01-26T01:30:00,citizen,identity_verification,education,mobile_app,browser,16.0,135.16,36.33,0.0,18,0,34,Delhi,Delhi,DEV89394,DEV59996,1,0,1,1
U01347,2025-03-20T07:16:00,admin,benefits_application,defense,web_portal,browser,15.0,264.31,149.23,0.0,16,0,23,Hyderabad,Hyderabad,DEV73851,DEV73851,0,0,0,0
U01218,2025-06-01T00:34:00,citizen,general_info,education,web_portal,mobile,8.0,202.17,48.58,0.0,15,0,39,Chennai,Chennai,DEV88537,DEV88537,1,0,0,1
U01284,2025-01-01T12:18:00,citizen,identity_verification,finance,mobile_app,mobile,8.0,210.98,28.26,0.0,10,1,30,Pune,Pune,DEV91422,DEV91422,0,0,0,0
U00674,2025-05-25T17:02:00,citizen,general_info,education,web_portal,browser,11.0,108.17,17.45,0.0,11,0,18,Ahmedabad,Ahmedabad,DEV85330,DEV85330,0,0,0,0
U01540,2025-02-17T17:00:00,citizen,tax_filing,education,mobile_app,browser,10.0,451.18,13.63,0.0,12,0,22,Ahmedabad,Ahmedabad,DEV82903,DEV82903,0,0,0,0
U02433,2025-02-22T09:34:00,citizen,general_info,general,web_portal,mobile,13.0,259.06,24.0,0.0,16,0,32,Kolkata,Kolkata,DEV64796,DEV64796,0,0,0,0
U01429,2025-04-24T21:14:00,admin,tax_filing,finance,web_portal,browser,12.0,412.92,31.15,0.0,13,1,23,Pune,Pune,DEV30863,DEV30863,0,0,0,0
U01651,2025-02-10T23:11:00,citizen,general_info,general,web_portal,browser,7.0,365.78,30.08,0.0,15,2,18,Pune,Pune,DEV20725,DEV20725,1,0,0,1
U00350,2025-05-12T14:19:00,citizen,general_info,finance,web_portal,mobile,7.0,78.58,10.98,735.46,14,0,20,Pune,Bangalore,DEV59021,DEV90199,0,1,1,1
U01131,2025-01-27T02:08:00,admin,tax_filing,education,web_portal,browser,14.0,416.21,48.96,0.0,15,1,24,Pune,Pune,DEV59649,DEV59649,1,0,0,1
U01113,2025-01-26T11:43:00,citizen,tax_filing,defense,web_portal,browser,12.0,197.31,35.05,0.0,20,1,30,Chennai,Chennai,DEV43037,DEV43037,0,0,0,0
U01035,2025-03-19T11:44:00,gov_employee,benefits_application,finance,mobile_app,browser,8.0,296.96,62.57,0.0,14,0,27,Kolkata,Kolkata,DEV94811,DEV94811,0,0,0,0
U00979,2025-01-14T10:57:00,citizen,general_info,finance,mobile_app,browser,9.0,175.95,157.55,0.0,22,0,29,Hyderabad,Hyderabad,DEV38927,DEV38927,0,0,0,0
U01930,2025-05-25T14:39:00,citizen,tax_filing,general,web_portal,mobile,10.0,118.41,68.89,0.0,19,0,19,Pune,Pune,DEV64712,DEV64712,0,0,0,0
U00294,2025-06-14T19:56:00,gov_employee,benefits_application,finance,web_portal,mobile,6.0,228.86,59.9,0.0,15,0,23,Kolkata,Kolkata,DEV56828,DEV56828,0,0,0,0
U01562,2025-04-29T07:06:00,citizen,tax_filing,education,mobile_app,mobile,10.0,585.99,52.0,0.0,20,0,19,Kolkata,Kolkata,DEV95643,DEV95643,0,0,0,0
U01779,2025-04-25T14:13:00,gov_employee,tax_filing,finance,mobile_app,browser,16.0,33.63,5.15,1739.56,19,1,20,Delhi,Bangalore,DEV60639,DEV60639,0,1,0,2
U00553,2025-04-29T21:37:00,citizen,license_renewal,finance,web_portal,tablet,15.0,422.02,37.58,0.0,19,0,27,Hyderabad,Hyderabad,DEV40111,DEV40111,0,0,0,0
U00586,2025-01-11T05:05:00,gov_employee,general_info,finance,web_portal,mobile,9.0,255.99,56.0,879.32,24,1,28,Hyderabad,Ahmedabad,DEV89578,DEV89578,1,1,0,2
U00586,2025-01-27T08:16:00,gov_employee,tax_filing,education,mobile_app,mobile,13.0,194.54,0.5,0.0,10,0,27,Ahmedabad,Ahmedabad,DEV89578,DEV89578,0,0,0,0
U01535,2025-05-08T16:08:00,citizen,tax_filing,general,web_portal,browser,12.0,119.79,81.89,0.0,21,0,22,Chennai,Chennai,DEV57691,DEV57691,0,0,0,0
U01027,2025-06-27T04:18:00,gov_employee,general_info,education,mobile_app,mobile,17.0,189.54,161.49,0.0,15,0,25,Pune,Pune,DEV65612,DEV65612,1,0,0,0
U00331,2025-03-30T16:36:00,citizen,tax_filing,general,mobile_app,desktop_client,9.0,258.33,3.7,0.0,19,3,21,Hyderabad,Hyderabad,DEV42413,DEV42413,0,0,0,0
U02331,2025-03-19T12:34:00,citizen,benefits_application,education,web_portal,browser,8.0,43.99,145.91,0.0,15,1,25,Chennai,Chennai,DEV17973,DEV17973,0,0,0,0
U01293,2025-06-08T21:26:00,citizen,benefits_application,general,web_portal,mobile,7.0,255.55,49.36,1172.56,16,2,19,Delhi,Pune,DEV57014,DEV57014,0,1,0,1
U00683,2025-05-06T04:24:00,citizen,license_renewal,education,mobile_app,browser,11.0,59.05,15.76,0.0,11,0,31,Kolkata,Kolkata,DEV28351,DEV28351,1,0,0,0
U02449,2025-04-04T17:06:00,gov_employee,license_renewal,general,mobile_app,tablet,18.0,792.58,6.35,1755.82,10,3,25,Chennai,Delhi,DEV34435,DEV34435,0,1,0,1
U00131,2025-03-28T16:30:00,citizen,tax_filing,general,web_portal,mobile,8.0,383.32,37.53,0.0,17,0,24,Kolkata,Kolkata,DEV19348,DEV19348,0,0,0,0
U02040,2025-04-03T14:52:00,citizen,benefits_application,defense,mobile_app,mobile,20.0,311.38,1.45,1739.56,19,0,22,Delhi,Bangalore,DEV92999,DEV92999,0,1,0,1
U01849,2025-01-13T04:30:00,gov_employee,identity_verification,defense,mobile_app,desktop_client,8.0,338.23,71.03,0.0,21,0,18,Mumbai,Mumbai,DEV90664,DEV90664,1,0,0,1
U02328,2025-01-29T09:11:00,citizen,tax_filing,education,web_portal,browser,9.0,,81.69,1172.56,14,0,31,Delhi,Pune,DEV93551,DEV93551,0,1,0,1
U00352,2025-01-31T14:56:00,admin,general_info,general,mobile_app,mobile,10.0,134.94,5.56,879.32,11,1,29,Ahmedabad,Hyderabad,DEV19516,DEV19516,0,1,0,1
U00077,2025-02-14T11:21:00,citizen,general_info,finance,mobile_app,mobile,14.0,77.26,58.41,119.93,18,0,29,Mumbai,Pune,DEV16102,DEV16102,0,1,0,1
U01928,2025-03-25T18:39:00,citizen,license_renewal,health,web_portal,desktop_client,11.0,473.51,57.06,0.0,18,0,21,Kolkata,Kolkata,DEV17642,DEV17642,0,0,0,0
U00826,2025-05-27T10:52:00,gov_employee,general_info,defense,mobile_app,tablet,10.0,304.42,20.04,0.0,19,0,34,Hyderabad,Hyderabad,DEV93692,DEV93692,0,0,0,0
U00831,2025-03-18T07:01:00,citizen,license_renewal,general,web_portal,browser,13.0,46.99,30.35,0.0,18,2,21,Kolkata,Kolkata,DEV72507,DEV72507,0,0,0,0
U00303,2025-05-03T01:30:00,citizen,general_info,health,web_portal,browser,10.0,126.39,100.75,0.0,18,0,23,Chennai,Chennai,DEV42462,DEV55420,1,0,1,1
U01753,2025-03-24T22:07:00,citizen,license_renewal,general,web_portal,browser,10.0,195.3,36.61,0.0,17,0,25,Delhi,Delhi,DEV27948,DEV27948,1,0,0,0
U01230,2025-06-18T10:00:00,admin,tax_filing,general,mobile_app,desktop_client,6.0,86.06,9.24,1560.68,15,0,16,Kolkata,Bangalore,DEV49553,DEV49553,0,1,0,2
U01047,2025-04-07T03:57:00,citizen,identity_verification,general,mobile_app,mobile,12.0,328.38,4.86,0.0,14,0,21,Bangalore,Bangalore,DEV48540,DEV25899,1,0,1,2
U01987,2025-03-29T00:46:00,citizen,license_renewal,finance,web_portal,browser,11.0,,82.37,0.0,16,0,24,Ahmedabad,Ahmedabad,DEV91426,DEV91426,1,0,0,1
U00858,2025-05-08T17:26:00,citizen,benefits_application,education,mobile_app,browser,15.0,209.37,2.34,0.0,10,0,27,Mumbai,Mumbai,DEV12185,DEV31625,0,0,1,0
U00777,2025-04-15T07:12:00,citizen,tax_filing,general,web_portal,browser,11.0,209.91,2.0,0.0,10,1,31,Hyderabad,Hyderabad,DEV58456,DEV58456,0,0,0,0
U00479,2025-03-25T11:15:00,citizen,benefits_application,education,mobile_app,browser,13.0,199.2,2.63,0.0,18,0,28,Mumbai,Mumbai,DEV98204,DEV98204,0,0,0,0
U01922,2025-02-10T18:51:00,citizen,general_info,general,web_portal,mobile,12.0,341.35,36.03,0.0,15,0,27,Ahmedabad,Ahmedabad,DEV17847,DEV17847,0,0,0,0
U01494,2025-06-27T11:55:00,admin,tax_filing,general,mobile_app,mobile,7.0,128.92,31.76,290.59,16,1,27,Bangalore,Chennai,DEV65514,DEV65514,0,1,0,1
U01822,2025-03-17T23:56:00,gov_employee,identity_verification,health,web_portal,browser,13.0,209.12,2.05,0.0,13,1,17,Hyderabad,Hyderabad,DEV84094,DEV84094,1,0,0,1
U02056,2025-01-14T07:10:00,gov_employee,benefits_application,general,mobile_app,desktop_client,17.0,553.22,43.71,1033.45,17,0,29,Chennai,Mumbai,DEV18493,DEV18493,0,1,0,1
U00123,2025-02-01T23:29:00,citizen,identity_verification,general,mobile_app,browser,6.0,152.15,12.14,0.0,14,0,21,Chennai,Chennai,DEV65069,DEV65069,1,0,0,1
U00443,2025-03-15T21:34:00,admin,tax_filing,education,mobile_app,mobile,19.0,228.32,75.04,0.0,17,0,27,Kolkata,Kolkata,DEV99393,DEV99393,0,0,0,0
U00680,2025-05-28T17:18:00,citizen,license_renewal,finance,web_portal,mobile,15.0,438.37,39.07,0.0,25,0,35,Kolkata,Kolkata,DEV96516,DEV96516,0,0,0,0
U00386,2025-01-03T10:21:00,gov_employee,general_info,finance,web_portal,desktop_client,12.0,307.26,26.83,0.0,9,0,19,Delhi,Delhi,DEV48827,DEV48827,0,0,0,0
U00372,2025-05-24T11:49:00,citizen,identity_verification,general,web_portal,browser,15.0,,26.03,0.0,14,0,23,Bangalore,Bangalore,DEV20231,DEV54064,0,0,1,1
U02282,2025-02-12T09:03:00,citizen,benefits_application,finance,web_portal,tablet,10.0,252.37,2.53,0.0,15,0,22,Chennai,Chennai,DEV66221,DEV66221,0,0,0,0
U00260,2025-03-25T10:34:00,citizen,general_info,general,web_portal,browser,12.0,324.49,23.2,0.0,13,1,31,Chennai,Chennai,DEV14757,DEV14757,0,0,0,0
U02253,2025-04-21T18:54:00,citizen,general_info,general,web_portal,browser,12.0,73.99,180.75,1236.81,11,0,28,Bangalore,Ahmedabad,DEV34312,DEV34312,0,1,0,1
U00204,2025-02-08T10:44:00,citizen,identity_verification,finance,web_portal,mobile,,,23.42,0.0,14,0,25,Delhi,Delhi,DEV70004,DEV70004,0,0,0,0
U01289,2025-02-17T01:58:00,gov_employee,tax_filing,finance,api,tablet,12.0,207.06,1.58,0.0,14,1,28,Ahmedabad,Ahmedabad,DEV53421,DEV98314,1,0,1,2
U01169,2025-06-08T03:58:00,gov_employee,tax_filing,general,web_portal,desktop_client,13.0,104.2,48.19,845.13,13,0,24,Mumbai,Bangalore,DEV56690,DEV11987,1,1,1,2
U02043,2025-05-28T04:06:00,gov_employee,general_info,health,web_portal,desktop_client,9.0,96.11,37.64,0.0,18,0,20,Chennai,Chennai,DEV17233,DEV17233,1,0,0,1
U00915,2025-03-31T22:44:00,admin,identity_verification,finance,mobile_app,browser,17.0,264.2,60.25,0.0,13,0,27,Chennai,Chennai,DEV30583,DEV30583,1,0,0,1
U01853,2025-01-21T19:19:00,gov_employee,identity_verification,health,web_portal,browser,9.0,253.16,189.99,0.0,13,0,23,Bangalore,Bangalore,DEV78222,DEV78222,0,0,0,0
U02454,2025-01-07T10:00:00,gov_employee,tax_filing,health,web_portal,mobile,9.0,285.67,13.19,0.0,18,0,30,Chennai,Chennai,DEV98667,DEV98667,0,0,0,0
U00574,2025-04-25T14:07:00,citizen,benefits_application,general,web_portal,browser,17.0,50.21,71.27,0.0,18,0,31,Kolkata,Kolkata,DEV89751,DEV89751,0,0,0,0
U00984,2025-04-12T14:57:00,gov_employee,tax_filing,education,mobile_app,browser,9.0,274.88,120.77,1655.36,15,0,20,Kolkata,Mumbai,DEV45436,DEV45436,0,1,0,1
U01139,2025-04-15T08:17:00,admin,benefits_application,general,mobile_app,desktop_client,10.0,358.12,22.14,0.0,12,0,22,Ahmedabad,Ahmedabad,DEV39963,DEV39963,0,0,0,0
U00765,2025-02-25T01:26:00,gov_employee,general_info,finance,mobile_app,mobile,22.0,220.81,26.68,0.0,11,0,16,Hyderabad,Hyderabad,DEV28951,DEV28951,1,0,0,1
U00606,2025-03-10T22:01:00,gov_employee,general_info,finance,web_portal,browser,14.0,79.11,21.63,0.0,22,0,28,Chennai,Chennai,DEV59811,DEV59811,1,0,0,1
U00182,2025-02-11T10:48:00,citizen,tax_filing,general,mobile_app,desktop_client,,286.04,70.02,0.0,17,0,27,Pune,Pune,DEV90719,DEV90719,0,0,0,0
U00814,2025-02-19T08:42:00,admin,general_info,defense,mobile_app,mobile,11.0,190.78,88.86,0.0,20,3,23,Ahmedabad,Ahmedabad,DEV37480,DEV42441,0,0,1,1
U00551,2025-01-04T08:20:00,citizen,tax_filing,general,web_portal,browser,12.0,251.9,124.47,0.0,17,3,17,Ahmedabad,Ahmedabad,DEV23709,DEV38602,0,0,1,1
U01208,2025-01-20T01:52:00,citizen,license_renewal,education,web_portal,mobile,11.0,101.85,41.32,0.0,16,0,25,Hyderabad,Hyderabad,DEV19304,DEV11657,1,0,1,1
U00701,2025-01-02T13:47:00,gov_employee,identity_verification,education,mobile_app,mobile,18.0,354.9,30.39,0.0,5,0,31,Hyderabad,Hyderabad,DEV71944,DEV71944,0,0,0,0
U00967,2025-05-31T01:30:00,citizen,general_info,general,api,browser,11.0,204.4,106.75,0.0,14,1,18,Hyderabad,Hyderabad,DEV24350,DEV63053,1,0,1,2
U00445,2025-02-07T11:38:00,gov_employee,general_info,finance,mobile_app,browser,10.0,324.06,66.52,0.0,10,0,23,Pune,Pune,DEV22115,DEV22115,0,0,0,0
U01474,2025-03-29T07:08:00,gov_employee,tax_filing,finance,web_portal,browser,19.0,120.38,80.03,915.02,10,1,20,Pune,Chennai,DEV42379,DEV38229,0,1,1,2
U01171,2025-03-06T11:21:00,gov_employee,identity_verification,health,web_portal,browser,12.0,412.86,148.85,0.0,16,0,20,Ahmedabad,Ahmedabad,DEV66561,DEV66561,0,0,0,0
U01579,2025-02-25T15:58:00,citizen,tax_filing,general,web_portal,browser,9.0,300.69,43.26,0.0,16,0,25,Pune,Pune,DEV58570,DEV58570,0,0,0,0
U00072,2025-03-16T11:55:00,citizen,general_info,general,web_portal,browser,11.0,418.18,21.3,0.0,15,1,29,Hyderabad,Hyderabad,DEV84543,DEV84543,0,0,0,0
U01911,2025-06-14T20:38:00,citizen,general_info,general,web_portal,browser,7.0,130.66,62.52,0.0,12,0,16,Pune,Pune,DEV21434,DEV21434,0,0,0,0
U00101,2025-02-23T22:21:00,gov_employee,tax_filing,general,web_portal,browser,9.0,112.36,121.34,0.0,10,1,24,Kolkata,Kolkata,DEV83666,DEV83666,1,0,0,1
U01283,2025-06-29T05:58:00,admin,general_info,education,mobile_app,mobile,14.0,186.48,38.4,775.14,15,0,22,Delhi,Ahmedabad,DEV66918,DEV66918,1,1,0,2
U01661,2025-01-19T17:53:00,citizen,general_info,general,web_portal,mobile,7.0,42.86,112.68,0.0,15,0,23,Chennai,Chennai,DEV72013,DEV72013,0,0,0,0
U01759,2025-05-06T19:04:00,gov_employee,identity_verification,health,web_portal,mobile,16.0,108.87,68.35,0.0,18,0,44,Mumbai,Mumbai,DEV88929,DEV88929,0,0,0,0
U01708,2025-04-02T05:11:00,citizen,general_info,health,web_portal,mobile,10.0,117.28,3.24,0.0,16,0,20,Ahmedabad,Ahmedabad,DEV91132,DEV91132,1,0,0,0
